index|name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio|gubun|score|visitCount|blogCount
835|심야식당|11.764705882352953|50.597176470588224|26.775294117647054|31.04870588235293|15.328705882352928|11.764705882352953|48|52|요리주점|4.51|151|97
836|아도레 쿠치나|11.764705882352953|48.59764705882351|35.965411764705884|28.95882352941177|22.979058823529407|11.764705882352953|55|45|스파게티,파스타전문|4.47|348|93
837|아뻬 서울|37.988941176470576|48.726117647058814|33.072705882352935|24.098117647058817|18.463999999999995|11.764705882352953|62|38|카페,디저트|4.59|128|146
838|역전할머니맥주 대학로점|11.764705882352953|49.47811764705881|31.474117647058826|29.04964705882353|23.677647058823524|11.764705882352953|51|49|맥주,호프|4.41|762|66
839|오도레D|11.764705882352953|52.44823529411765|36.51482352941176|37.40047058823529|15.752705882352949|25.706588235294127|44|56|이탈리아음식|4.83|94|63
840|유캔하이x육미안|11.764705882352953|48.59764705882351|35.965411764705884|28.95882352941177|22.979058823529407|11.764705882352953|55|45|소고기구이|4.29|87|51
841|육수당 대학로점|66.097|98.133|79.469|68.79849999999996|56.01499999999996|25.00000000000001|48|52|국밥|4.28|609|202
842|육회한연어 대학로점|11.764705882352953|48.83717647058823|29.57011764705883|25.116470588235284|11.764705882352953|11.764705882352953|50|50|요리주점|4.35|291|114
843|은행골 대학로점|30.10658823529411|48.97811764705883|36.312705882352944|30.01317647058823|22.893647058823525|11.764705882352953|50|50|초밥,롤|4.3|354|292
844|이공오도씨|25.00000000000001|95.50799999999995|83.98749999999995|67.15849999999999|41.25299999999997|25.00000000000001|52|48|카페|4.54|186|177
845|재팔이네닭발 대학로점|34.29952941176471|48.18658823529412|32.129411764705864|28.269176470588235|22.734352941176457|11.764705882352953|55|45|닭발|4.72|82|132
846|정통집 대학로점|11.764705882352953|47.82211764705882|33.44682352941176|28.69435294117648|11.764705882352953|11.764705882352953|50|50|돼지고기구이|4.32|158|56
847|청산손만두|42.05858823529413|48.64047058823528|26.44941176470588|21.33600000000001|20.37388235294118|11.764705882352953|54|46|만두|4.46|189|131
848|카페 사흘|41.56517647058824|49.62023529411765|33.34729411764706|22.79458823529412|15.939058823529423|11.764705882352953|63|37|카페|4.59|145|148
849|카페 선선혜화|25.00000000000001|99.62699999999998|73.35499999999998|70.4485|59.001499999999965|25.00000000000001|50|50|카페,디저트|4.65|142|111
850|카페랑솜|44.5670588235294|50.92141176470589|26.66423529411763|20.888000000000005|16.56164705882352|11.764705882352953|65|35|카페|4.54|374|252
851|케익아이메이드 대학로점|45.67082352941176|52.59058823529411|32.66517647058824|27.21105882352942|17.19199999999999|14.772941176470583|57|43|케이크전문|4.13|166|284
852|퀸101|11.764705882352953|52.44823529411765|36.51482352941176|37.40047058823529|15.752705882352949|25.706588235294127|44|56|바(BAR)|4.78|73|98
853|통큰갈비 대학로점|23.160571428571387|28.96742857142853|12.16114285714284|16.40399999999999|11.441714285714262|10.735714285714264|45|55|육류,고기요리|4.38|262|220
854|틈새라면대학로점|25.00000000000001|95.50799999999995|83.98749999999995|67.15849999999999|41.25299999999997|25.00000000000001|52|48|분식|4.51|148|145
855|페이브베이커리 대학로점|25.00000000000001|96.45399999999997|75.71099999999996|58.46749999999999|51.42249999999996|25.00000000000001|61|39|카페,디저트|4.32|87|22
856|프루스트|11.764705882352953|47.77317647058823|36.28070588235294|30.94941176470587|24.88517647058824|11.764705882352953|50|50|공방|4.97|2778|298
857|행운삼겹살|11.764705882352953|52.44823529411765|36.51482352941176|37.40047058823529|15.752705882352949|25.706588235294127|44|56|육류,고기요리|4.43|76|32
858|헤이커피|41.56517647058824|49.62023529411765|33.34729411764706|22.79458823529412|15.939058823529423|11.764705882352953|63|37|카페,디저트|4.61|323|389
859|혜화시장|11.764705882352953|48.53952941176469|29.940705882352947|11.764705882352953|11.764705882352953|11.764705882352953|64|36|요리주점|4.55|186|133
860|혜화역4번출구 카페 제이드|86.78849999999996|99.27099999999996|67.83999999999999|56.60549999999995|25.00000000000001|25.00000000000001|60|40|카페,디저트|4.54|130|93
861|훠궈나라 대학로본점|46.764941176470586|49.73223529411766|29.50870588235293|26.60917647058823|22.85364705882353|11.764705882352953|58|42|중식당|4.37|379|360
862|히든스시|11.764705882352953|48.512|29.91741176470587|22.653411764705865|19.471294117647048|11.764705882352953|56|44|초밥,롤|4.18|53|102
863|가부 혜화점|25.00000000000001|83.10349999999997|78.2185|93.19899999999994|78.85199999999996|74.82299999999995|46|54|중식당|4.33|593|52
864|간짜장전문점세아|17.926571428571396|29.541142857142823|14.016857142857134|17.00685714285712|5.4551428571428335|11.315999999999978|47|53|중식당|4.34|56|8
865|걸작떡볶이치킨 서울대학로점|25.00000000000001|97.00849999999996|78.35199999999996|73.58099999999999|61.54949999999996|25.00000000000001|56|44|분식|4.34|519|57
866|군자대한곱창 대학로점|11.764705882352953|47.33835294117648|32.71647058823529|31.05223529411764|22.84917647058824|11.764705882352953|54|46|곱창,막창,양|4.59|248|136
867|꼬치오뎅|11.764705882352953|47.26188235294118|42.30988235294117|31.85152941176469|18.22164705882353|11.764705882352953|50|50|종합분식|4.22|145|95
868|노브랜드버거 대학로점|25.00000000000001|81.03049999999999|75.66549999999998|84.66999999999999|75.87699999999995|25.00000000000001|50|50|햄버거|4.47|1293|49
869|대구막창 대학로점|25.00000000000001|97.00849999999996|78.35199999999996|73.58099999999999|61.54949999999996|25.00000000000001|56|44|곱창,막창,양|4.24|46|41
870|대학로족발보쌈|25.00000000000001|89.79399999999995|78.36049999999997|82.68199999999996|79.535|64.385|46|54|족발,보쌈|4.5|456|209
871|도리안그레이|11.764705882352953|51.975058823529416|20.48776470588234|13.434117647058825|11.764705882352953|11.764705882352953|55|45|바(BAR)|4.72|68|20
872|돈천동식당|11.764705882352953|48.22894117647058|33.2785882352941|27.08070588235294|19.89435294117648|11.764705882352953|63|37|일식당|4.54|150|183
873|라라맥주|25.00000000000001|81.03049999999999|75.66549999999998|84.66999999999999|75.87699999999995|25.00000000000001|50|50|맥주,호프|4.62|26|4
874|라쿤카페 꾸꾸네|50.908470588235296|49.50705882352939|27.084235294117644|26.35058823529413|16.62447058823529|11.764705882352953|53|47|카페,디저트|4.32|10|146
875|림스치킨 혜화점|25.00000000000001|80.9885|89.29149999999998|86.61349999999997|25.00000000000001|25.00000000000001|48|52|치킨,닭강정|4.45|379|93
876|명륜건강원|25.00000000000001|97.00849999999996|78.35199999999996|73.58099999999999|61.54949999999996|25.00000000000001|56|44|백반,가정식|4.37|216|199
877|미정국수0410 대학로점|25.00000000000001|91.22999999999996|79.419|76.33899999999997|61.792|25.00000000000001|53|47|국수|4.42|554|226
879|봉심식당|25.00000000000001|99.13749999999996|79.74049999999997|68.10899999999995|49.42249999999997|25.00000000000001|53|47|이탈리아음식|4.26|79|96
880|봉추찜닭 대학로점|11.764705882352953|47.760705882352944|33.369411764705866|22.894117647058835|16.521882352941176|11.764705882352953|55|45|찜닭|4.26|556|116
882|빌런치팬케이크|25.00000000000001|80.9885|89.29149999999998|86.61349999999997|25.00000000000001|25.00000000000001|48|52|브런치|4.5|43|25
883|석관동떡볶이 대학로점|73.981|93.53549999999996|79.83749999999998|81.93349999999997|55.85149999999997|25.00000000000001|57|43|분식|4.2|842|352
884|스시마시따|17.926571428571396|29.541142857142823|14.016857142857134|17.00685714285712|5.4551428571428335|11.315999999999978|47|53|일식당|4.09|404|224
885|스시사소우|28.261176470588246|48.00729411764704|34.072941176470586|30.16047058823529|24.47835294117648|11.764705882352953|50|50|일식당|4.27|318|180
886|스타벅스 동숭길입구점|25.00000000000001|96.23549999999994|73.23049999999995|68.72599999999998|25.00000000000001|25.00000000000001|62|38|카페|4.45|1925|59
887|스페이스플라토|11.764705882352953|47.43482352941177|35.47082352941175|23.762823529411754|17.88894117647058|11.764705882352953|52|48|와인|4.65|80|102
888|식탁의목적|48.63341176470588|48.72823529411765|27.436|25.76047058823529|19.90705882352941|11.764705882352953|61|39|한식|4.25|135|205
889|아리가또맘마 대학로점|91.85749999999994|98.80199999999996|71.16999999999999|62.192|40.7385|25.00000000000001|55|45|일식당|4.42|254|62
890|알바이신|25.00000000000001|88.24849999999998|83.69149999999993|77.76949999999997|68.3635|25.00000000000001|49|51|스페인음식|4.39|18|92
891|어웨이크커피바|11.764705882352953|47.760705882352944|33.369411764705866|22.894117647058835|16.521882352941176|11.764705882352953|55|45|카페|4.08|65|127
892|오늘와인한잔 대학로점|11.764705882352953|48.02305882352941|33.50470588235295|28.514352941176472|21.14541176470587|11.764705882352953|51|49|와인|4.23|349|211
893|옥이모깻잎떡볶이|25.00000000000001|80.38250000000001|86.78099999999996|91.02199999999996|56.87449999999997|25.00000000000001|56|44|떡볶이|4.08|567|117
894|위치스커피 파스텔드나따 대학로점|11.764705882352953|47.760705882352944|33.369411764705866|22.894117647058835|16.521882352941176|11.764705882352953|55|45|카페|4.37|246|80
895|이레미|25.00000000000001|91.84199999999994|80.40999999999995|78.90599999999995|68.13099999999997|25.00000000000001|53|47|백반,가정식|4.28|283|30
896|이자카야 곤조|25.00000000000001|88.24849999999998|83.69149999999993|77.76949999999997|68.3635|25.00000000000001|49|51|이자카야|4.2|97|35
897|쟁반집8292 혜화점|25.00000000000001|88.24849999999998|83.69149999999993|77.76949999999997|68.3635|25.00000000000001|49|51|육류,고기요리|4.84|312|49
898|제순식당 대학로직영점|25.00000000000001|95.85349999999994|77.60749999999997|73.77749999999997|54.55549999999996|25.00000000000001|49|51|한식|4.27|297|283
899|찡쪽바|25.00000000000001|88.24849999999998|83.69149999999993|77.76949999999997|68.3635|25.00000000000001|49|51|바(BAR)|4.84|35|15
900|카페 마피|25.00000000000001|81.03049999999999|75.66549999999998|84.66999999999999|75.87699999999995|25.00000000000001|50|50|카페,디저트|4.67|95|42
901|카페스트롤|17.926571428571396|29.541142857142823|14.016857142857134|17.00685714285712|5.4551428571428335|11.315999999999978|47|53|카페,디저트|4.39|125|82
902|코코로식탁|35.48729411764705|49.06941176470588|31.63600000000001|23.5710588235294|16.799529411764695|11.764705882352953|56|44|일식당|4.32|95|90
903|키쉬미뇽 대학로점|11.764705882352953|48.22894117647058|33.2785882352941|27.08070588235294|19.89435294117648|11.764705882352953|63|37|카페,디저트|4.39|984|81
904|파인데이즈|25.00000000000001|97.00849999999996|78.35199999999996|73.58099999999999|61.54949999999996|25.00000000000001|56|44|카페,디저트|4.92|69|14
905|포도원삼계탕대학로점|25.00000000000001|87.51299999999998|86.27549999999997|77.1835|67.454|67.49199999999998|53|47|백숙,삼계탕|4.34|207|355
906|한돌참치 대학로본점|25.00000000000001|85.00799999999994|81.06649999999996|89.75399999999996|78.5485|25.00000000000001|40|60|생선회|4.37|130|180
907|한촌설렁탕 대학로점|25.00000000000001|81.03049999999999|75.66549999999998|84.66999999999999|75.87699999999995|25.00000000000001|50|50|곰탕,설렁탕|4.19|1011|37
908|할리스 대명거리점|25.00000000000001|85.00799999999994|81.06649999999996|89.75399999999996|78.5485|25.00000000000001|40|60|카페|4.37|1335|41
909|해마 티룸|25.00000000000001|99.30549999999997|76.59549999999996|57.04949999999995|53.3755|25.00000000000001|61|39|홍차전문점|4.55|237|231
910|허그|11.764705882352953|51.00658823529412|26.03223529411764|16.872705882352946|15.418823529411757|11.764705882352953|49|51|요리주점|4.6|73|45
911|혜화수산 혜화본점|11.764705882352953|48.32799999999999|35.308000000000014|31.42447058823528|30.219529411764707|24.647764705882345|46|54|생선회|4.62|170|62
912|33떡볶이 대학로점|81.52599999999997|80.49149999999997|75.25449999999998|86.61299999999996|66.9695|25.00000000000001|55|45|33떡볶이|4.31|263|36
913|60계치킨 서울대학로점|58.33999999999996|22.47199999999994|15.936999999999871|73.51699999999995|83.94899999999996|76.93599999999992|49|51|치킨,닭강정|4.37|518|18
914|BBQ치킨 명륜점|35.46635294117646|50.5510588235294|33.18117647058824|22.160000000000007|19.124705882352945|11.764705882352953|49|51|치킨,닭강정|4.25|209|8
915|골목길25|58.33999999999996|22.47199999999994|15.936999999999871|73.51699999999995|83.94899999999996|76.93599999999992|49|51|양식|4.24|72|29
916|공차 대학로점|25.00000000000001|96.04949999999998|74.6085|69.08449999999998|25.00000000000001|25.00000000000001|48|52|차|4.41|1891|108
917|교촌치킨 대학로점|25.00000000000001|92.04999999999998|82.3765|72.06749999999998|51.01499999999996|25.00000000000001|49|51|치킨,닭강정|4.38|1422|58
918|구스타파스|25.00000000000001|96.04949999999998|74.6085|69.08449999999998|25.00000000000001|25.00000000000001|48|52|스페인음식|4.35|45|68
919|김가네김밥 대학로본점|25.00000000000001|91.74299999999998|79.98599999999998|76.873|60.2655|25.00000000000001|55|45|분식|4.33|1370|116
920|꼬꼬아찌숯불치킨 혜화대학로점|25.00000000000001|96.93149999999996|74.26849999999999|73.69099999999999|67.74999999999996|25.00000000000001|46|54|치킨,닭강정|4.32|174|69
921|남대문황금족발 대학로점|58.33999999999996|22.47199999999994|15.936999999999871|73.51699999999995|83.94899999999996|76.93599999999992|49|51|족발,보쌈|4.43|76|10
922|다발김치찌개 대학로점|11.764705882352953|47.27341176470588|33.33247058823529|28.50023529411764|23.76847058823529|11.764705882352953|55|45|찌개,전골|4.36|98|26
923|동숭숯불갈비|81.52599999999997|80.49149999999997|75.25449999999998|86.61299999999996|66.9695|25.00000000000001|55|45|육류,고기요리|4.44|224|42
924|레코드피자|58.33999999999996|22.47199999999994|15.936999999999871|73.51699999999995|83.94899999999996|76.93599999999992|49|51|피자|4.37|18|3
925|릴리마를렌|44.601411764705865|48.87811764705883|29.52211764705883|27.23552941176472|18.047294117647063|11.764705882352953|60|40|카페,디저트|4.44|53|17
926|명쭈3|11.764705882352953|47.27341176470588|33.33247058823529|28.50023529411764|23.76847058823529|11.764705882352953|55|45|주꾸미요리|4.43|204|228
927|미향|81.52599999999997|80.49149999999997|75.25449999999998|86.61299999999996|66.9695|25.00000000000001|55|45|아귀찜,해물찜|4.43|129|13
928|방선생웃음밥상|35.46635294117646|50.5510588235294|33.18117647058824|22.160000000000007|19.124705882352945|11.764705882352953|49|51|한정식|4.4|66|13
929|비스까미노|93.361|98.81999999999998|63.62749999999998|58.12799999999999|44.29599999999999|25.00000000000001|48|52|카페,디저트|4.6|101|15
930|빈대떡신사|25.00000000000001|94.685|74.832|70.0065|69.547|25.00000000000001|47|53|전,빈대떡|4.28|97|37
931|뼈닥스감자탕|25.00000000000001|96.04949999999998|74.6085|69.08449999999998|25.00000000000001|25.00000000000001|48|52|감자탕|4.17|55|65
