name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio|gubun|score|visitCount|blogCount
사이공본가 신림점|25.0|92.612|83.099|73.571|67.91|25.0|52|48|베트남음식|4.33|505|
산촌신쭈꾸미 서울대점|93.9425|95.977|69.7085|61.8365|25.0|25.0|55|45|주꾸미요리|4.32|606|
삼삼당|22.07505882|52.17741176|42.77176471|37.31552941|28.89858824|27.45952941|42|58|돼지고기구이|4.96|1620|927.0
삼촌네|14.24964706|42.97552941|47.76305882|41.71576471|25.17482353|28.432|51|49|순대,순댓국|4.48|653|788.0
상군이네고깃집|25.0|94.0045|81.526|68.992|49.153|25.0|42|58|돼지고기구이|4.13|84|
생각보다맛있는집 신림점|41.966|91.076|87.161|81.269|75.981|77.65|50|50|칼국수,만두|4.37|1164|177.0
생생조개|25.0|93.2305|89.136|80.2325|60.2535|59.5955|47|53|조개요리|4.45|449|
서우얼큰칼국수|11.76470588|50.16423529|36.63152941|25.79435294|17.22823529|11.76470588|48|52|칼국수,만두|4.24|297|
서울갈비 신림점|11.76470588|50.85576471|46.61670588|34.65058824|26.11529412|25.67294118|45|55|한식|4.44|1168|753.0
서울대학교 호암교수회관|25.0|90.1535|89.4735|63.7505|25.0|25.0|54|46|한식|4.67|57|
서울뼛국|25.0|95.9565|87.045|69.366|50.7745|25.0|43|57|해장국|4.45|357|171.0
서울집 신림직영점|11.76470588|51.048|40.66682353|27.18376471|19.55482353|20.91176471|44|56|소고기구이|4.52|402|
설빙 신림점|25.0|94.756|80.649|83.5095|47.8285|25.0|58|42|빙수|4.4|1640|
소보로|25.0|82.3025|77.4575|79.5905|88.284|25.0|50|50|베이커리|4.58|288|
속에천불청송얼음막걸리 신대방점|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|전통,민속주점|4.33|35|
솟대막걸리 양조장|25.0|97.174|84.6295|69.0615|59.5675|56.969|47|53|전통,민속주점|4.4|124|184.0
수해복마라탕 서울대점|91.6515|97.41|69.246|62.048|54.5745|25.0|54|46|중식당|4.6|303|
술이남|11.76470588|50.39035294|37.12423529|20.96823529|11.83294118|11.76470588|52|48|요리주점|4.56|207|
숯총각꼼장어닭발 신림점|25.0|90.634|83.476|74.375|53.831|25.0|47|53|닭발|4.57|93|
스시나마|13.54885714|33.37285714|20.54885714|19.11771429|10.33057143|5.831428571|48|52|초밥,롤|4.39|649|
스시노칸도 타임스트림점|31.70964706|48.80729412|39.54776471|34.05741176|24.73552941|11.76470588|52|48|초밥,롤|4.38|330|
스시락|25.0|82.3025|77.4575|79.5905|88.284|25.0|50|50|초밥,롤|4.31|303|
스타벅스 신림타임스트림점|73.438|97.716|87.7075|71.7655|45.6215|39.631|60|40|카페|4.48|5487|
스턱|25.0|82.2555|85.7765|76.568|64.1|67.045|46|54|카페,디저트|4.31|45|30.0
시골장칼국수|25.0|95.8645|80.8995|75.882|65.984|62.21|44|56|칼국수,만두|4.48|147|
시티버거 신림점|25.0|95.6955|82.892|61.208|25.0|25.0|47|53|햄버거|4.5|67|
신림다락|25.0|98.4085|77.3635|50.685|25.0|25.0|55|45|카페|4.55|37|
신림동 피자집|25.0|90.634|83.476|74.375|53.831|25.0|47|53|피자|4.8|135|
신림역전|11.76470588|47.96117647|38.72729412|30.308|22.87341176|23.664|46|54|전,빈대떡|4.52|142|
신림춘천집 본점|27.501|98.441|66.568|45.434|31.024|23.268|47|53|닭갈비|4.5|1111|328.0
신림황소곱창|3.538|30.37|19.69457143|12.26628571|3.095142857|2.897714286|48|52|곱창,막창,양|4.35|245|484.0
신촌황소곱창 신림직영점|11.76470588|47.91058824|40.02611765|30.72376471|21.99741176|11.76470588|49|51|곱창,막창,양|4.31|410|484.0
신텐|3.793428571|35.98628571|22.29914286|16.98028571|13.17628571|9.383428571|45|55|일식당|4.59|397|79.0
싸다김밥 신림역점|25.0|96.4025|83.923|68.905|53.7965|25.0|51|49|종합분식|4.29|1129|
씬챠호|25.0|86.434|81.0035|82.1445|68.8575|25.0|43|57|베트남음식|4.43|318|
아리차이|30.5675|92.0075|92.668|87.2375|80.38|78.984|45|55|중식당|4.36|1634|643.0
애견동반식당 사랑봄|36.81105882|47.24447059|39.79905882|31.94588235|25.15952941|17.83741176|52|48|양식|4.91|477|
양평동 장군집 신림역점|25.0|92.612|83.099|73.571|67.91|25.0|52|48|육류,고기요리|4.33|73|
어사출또 신림역점|25.0|95.8645|80.8995|75.882|65.984|62.21|44|56|생선회|4.41|358|
연하남|11.76470588|47.10917647|36.44352941|24.57341176|17.58070588|11.76470588|52|48|일식당|4.81|124|107.0
엽전식당 본점|25.0|94.898|86.537|71.573|77.1625|25.0|48|52|한식|4.6|211|
옛마을 구로디지털역점|25.0|90.1535|89.4735|63.7505|25.0|25.0|54|46|한식|4.51|403|
오프 OFF|11.76470588|51.53011765|37.70705882|16.55858824|11.76470588|11.76470588|47|53|요리주점|4.47|53|
오하운 크레페 샌드위치 신림점|20.05082353|48.14611765|37.64470588|22.37105882|11.76470588|11.76470588|62|38|샌드위치|4.44|237|
온정돈까스 본점|53.63766667|81.42166667|69.938|54.00666667|37.044|34.643|37|63|돈가스|4.22|737|707.0
와인어클락 신림점|25.0|99.709|81.598|59.668|37.111|25.0|52|48|와인|4.52|163|
왕주먹|25.0|95.218|84.7515|62.32|25.0|25.0|47|53|돼지고기구이|4.6|203|
우리 여기서만나|25.0|99.91|80.8095|43.7525|25.0|25.0|50|50|요리주점|4.81|90|
우리집팔당닭발 신림점|25.0|90.1535|89.4735|63.7505|25.0|25.0|54|46|닭발|4.67|172|
원조부안집 신대방점|25.0|99.699|86.985|65.876|46.757|25.0|46|54|돼지고기구이|4.75|827|516.0
유가네닭갈비 신림점|25.0|94.8405|81.5355|68.0525|48.2455|25.0|50|50|닭갈비|4.49|737|
은행골 본점신관|27.501|98.441|66.568|45.434|31.024|23.268|47|53|초밥,롤|4.39|1678|1361.0
일품|25.0|99.9415|88.22|63.986|46.3965|25.0|44|56|돼지고기구이|4.41|433|830.0
전라도시네마|25.0|86.8745|97.642|84.356|57.189|54.0365|50|50|순대,순댓국|4.72|719|
전주익산|25.0|92.2665|98.6995|84.677|59.9835|75.848|49|51|순대,순댓국|4.57|854|1913.0
제주탐하리 신림점|25.0|97.8065|87.1685|54.893|25.0|25.0|48|52|육류,고기요리|4.62|207|
중화요리 팔공|26.286|93.6055|98.5295|95.2075|88.433|77.417|38|62|중식당|4.43|694|353.0
지구상사 신림점|11.76470588|51.3|23.48729412|19.78894118|16.94541176|11.76470588|53|47|요리주점|4.48|72|
지기네불닭발 본점|25.0|96.4025|83.923|68.905|53.7965|25.0|51|49|닭발|4.57|197|
지리산삼계탕|25.0|86.066|83.7995|80.6|73.3205|78.711|46|54|백숙,삼계탕|4.41|174|
지리산토종흑돼지구이|0.0|0.0|0.0|0.0|0.0|0.0|16|17|돼지고기구이|4.34|83|
진화로|11.76470588|48.76023529|40.54870588|34.68352941|15.78447059|11.76470588|45|55|이자카야|4.62|293|258.0
짬뽕갑 본점|25.0|93.927|88.6905|82.871|57.1765|25.0|44|56|중식당|4.39|232|
쩐호우 양꼬치&샤브샤브|29.21105882|47.83129412|37.27552941|25.54588235|21.60494118|11.76470588|44|56|양꼬치|4.63|309|
찰리삼촌 포장마차|11.76470588|50.16423529|36.63152941|25.79435294|17.22823529|11.76470588|48|52|맥주,호프|4.66|290|
춘천골 숯불 닭갈비|24.67341176|49.89317647|36.53176471|24.70141176|15.608|11.76470588|56|44|닭갈비|4.52|497|344.0
카츠 오도|50.73|96.8105|89.053|75.2005|63.061|61.0335|46|54|일식당|4.82|589|257.0
카페 수베 SUBE|93.9425|95.977|69.7085|61.8365|25.0|25.0|55|45|카페|4.82|135|
카페드발렌느|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|카페|4.75|32|
카페신림|34.02|47.97152941|36.12117647|25.79717647|17.95576471|11.76470588|54|46|카페,디저트|4.51|239|47.0
캠핑키친|25.0|98.6165|85.464|73.1295|49.675|49.3945|47|53|한식|4.66|117|
쿠버타코 다이닝|25.0|98.7275|82.888|67.4415|61.5315|44.6705|50|50|멕시코,남미음식|4.54|268|
포크벨리|25.0|82.2555|85.7765|76.568|64.1|67.045|46|54|육류,고기요리|4.31|15|22.0
폼앤노말|30.61482353|51.89811765|39.00258824|22.82988235|16.58211765|16.20470588|57|43|카페,디저트|4.44|347|600.0
푸짐한식당|48.719|83.3125|90.9835|83.528|59.6675|56.349|48|52|한식|4.48|176|
하와이조개 신림본점|11.76470588|47.83058824|45.51294118|36.04352941|25.26329412|23.38235294|44|56|조개요리|4.74|695|160.0
한마음정육식당 서울 신림점|25.0|84.1655|85.684|77.9305|58.514|25.0|45|55|정육식당|4.51|183|
한우마당 구로점|25.0|84.3855|94.4675|88.583|77.6375|71.958|43|57|소고기구이|4.47|389|
함지박치즈등갈비 신림본점|47.073|97.709|62.583|59.454|36.313|35.658|47|53|육류,고기요리|4.47|283|
행복한 조개 맛집|25.0|87.487|86.8945|77.2065|56.709|54.1845|47|53|조개요리|4.32|180|
혼맛스시|39.22917647|49.57929412|39.13976471|29.81952941|21.00164706|16.95670588|53|47|초밥,롤|4.6|109|
홍미닭발|25.0|96.4025|83.923|68.905|53.7965|25.0|51|49|닭발|4.29|273|
홍콩반점0410 신림역점|70.726|95.6135|82.304|73.195|56.0105|25.0|46|54|중식당|4.4|707|
황해도빈대떡|25.0|86.434|81.0035|82.1445|68.8575|25.0|43|57|전,빈대떡|4.43|65|
흥부보쌈|25.0|92.612|83.099|73.571|67.91|25.0|52|48|족발,보쌈|4.22|189|
